,yyyymmdd,traceid,count
6194,19960817,MV.MCPT.--.SHZ,0
6195,19960817,MV.MSSN.--.SHY,0
6196,19960817,MV.MGAT.--.SHZ,0
6197,19960817,MV.MCPE.--.SHX,0
6198,19960817,MV.MGT2.--.SHZ,0
6199,19960817,MV.MHRE.--.SHZ,0
6200,19960817,MV.MSPT.--.SHZ,0
6201,19960817,MV.MGHZ.--.SHZ,0
6202,19960817,MV.MHRN.--.SHX,0
6203,19960817,MV.MWHT.--.SHZ,0
6204,19960817,MV.MVPN.--.SHY,0
6205,19960817,MV.MWH2.--.SHZ,0
6206,19960817,MV.MLGL.--.SHZ,0
6207,19960817,MV.MCHT.--.SHZ,0
6208,19960817,MV.MHRV.--.SHZ,0
6209,19960817,MV.MHRE.--.SHX,0
6210,19960818,MV.MCPZ.--.SHZ,0
6211,19960818,MV.MVPV.--.SHZ,0
6212,19960818,MV.MVPE.--.SHX,0
6213,19960818,MV.MHRV.--.SHY,0
6214,19960818,MV.MBET.--.SHZ,0
6215,19960818,MV.MSSZ.--.SHZ,0
6216,19960818,MV.MHRN.--.SHY,0
6217,19960818,MV.MLGT.--.SHZ,0
6218,19960818,MV.MRYT.--.SHZ,0
6219,19960818,MV.MSSE.--.SHX,0
6220,19960818,MV.MCPN.--.SHY,0
6221,19960818,MV.MCPT.--.SHZ,0
6222,19960818,MV.MSSN.--.SHY,0
6223,19960818,MV.MGAT.--.SHZ,0
6224,19960818,MV.MCPE.--.SHX,0
6225,19960818,MV.MGT2.--.SHZ,0
6226,19960818,MV.MHRE.--.SHZ,0
6227,19960818,MV.MSPT.--.SHZ,0
6228,19960818,MV.MGHZ.--.SHZ,0
6229,19960818,MV.MHRN.--.SHX,0
6230,19960818,MV.MWHT.--.SHZ,0
6231,19960818,MV.MVPN.--.SHY,0
6232,19960818,MV.MWH2.--.SHZ,0
6233,19960818,MV.MLGL.--.SHZ,0
6234,19960818,MV.MCHT.--.SHZ,0
6235,19960818,MV.MHRV.--.SHZ,0
6236,19960818,MV.MHRE.--.SHX,0
6237,19960819,MV.MCPZ.--.SHZ,0
6238,19960819,MV.MVPV.--.SHZ,0
6239,19960819,MV.MVPE.--.SHX,0
6240,19960819,MV.MHRV.--.SHY,0
6241,19960819,MV.MBET.--.SHZ,0
6242,19960819,MV.MSSZ.--.SHZ,0
6243,19960819,MV.MHRN.--.SHY,0
6244,19960819,MV.MLGT.--.SHZ,0
6245,19960819,MV.MRYT.--.SHZ,0
6246,19960819,MV.MSSE.--.SHX,0
6247,19960819,MV.MCPN.--.SHY,0
6248,19960819,MV.MCPT.--.SHZ,0
6249,19960819,MV.MSSN.--.SHY,0
6250,19960819,MV.MGAT.--.SHZ,0
6251,19960819,MV.MCPE.--.SHX,0
6252,19960819,MV.MGT2.--.SHZ,0
6253,19960819,MV.MHRE.--.SHZ,0
6254,19960819,MV.MSPT.--.SHZ,0
6255,19960819,MV.MGHZ.--.SHZ,0
6256,19960819,MV.MHRN.--.SHX,0
6257,19960819,MV.MWHT.--.SHZ,0
6258,19960819,MV.MVPN.--.SHY,0
6259,19960819,MV.MWH2.--.SHZ,0
6260,19960819,MV.MLGL.--.SHZ,0
6261,19960819,MV.MCHT.--.SHZ,0
6262,19960819,MV.MHRV.--.SHZ,0
6263,19960819,MV.MHRE.--.SHX,0
6264,19960820,MV.MCPZ.--.SHZ,107
6265,19960820,MV.MVPV.--.SHZ,0
6266,19960820,MV.MVPE.--.SHX,0
6267,19960820,MV.MHRV.--.SHY,107
6268,19960820,MV.MBET.--.SHZ,107
6269,19960820,MV.MSSZ.--.SHZ,0
6270,19960820,MV.MHRN.--.SHY,0
6271,19960820,MV.MLGT.--.SHZ,107
6272,19960820,MV.MRYT.--.SHZ,107
6273,19960820,MV.MSSE.--.SHX,0
6274,19960820,MV.MCPN.--.SHY,107
6275,19960820,MV.MCPT.--.SHZ,0
6276,19960820,MV.MSSN.--.SHY,0
6277,19960820,MV.MGAT.--.SHZ,107
6278,19960820,MV.MCPE.--.SHX,107
6279,19960820,MV.MGT2.--.SHZ,0
6280,19960820,MV.MHRE.--.SHZ,107
6281,19960820,MV.MSPT.--.SHZ,107
6282,19960820,MV.MGHZ.--.SHZ,107
6283,19960820,MV.MHRN.--.SHX,107
6284,19960820,MV.MWHT.--.SHZ,0
6285,19960820,MV.MVPN.--.SHY,0
6286,19960820,MV.MWH2.--.SHZ,107
6287,19960820,MV.MLGL.--.SHZ,107
6288,19960820,MV.MCHT.--.SHZ,0
6289,19960820,MV.MHRV.--.SHZ,0
6290,19960820,MV.MHRE.--.SHX,0
6291,19960821,MV.MCPZ.--.SHZ,0
6292,19960821,MV.MVPV.--.SHZ,0
6293,19960821,MV.MVPE.--.SHX,0
6294,19960821,MV.MHRV.--.SHY,0
6295,19960821,MV.MBET.--.SHZ,0
6296,19960821,MV.MSSZ.--.SHZ,0
6297,19960821,MV.MHRN.--.SHY,0
6298,19960821,MV.MLGT.--.SHZ,0
6299,19960821,MV.MRYT.--.SHZ,0
6300,19960821,MV.MSSE.--.SHX,0
6301,19960821,MV.MCPN.--.SHY,0
6302,19960821,MV.MCPT.--.SHZ,0
6303,19960821,MV.MSSN.--.SHY,0
6304,19960821,MV.MGAT.--.SHZ,0
6305,19960821,MV.MCPE.--.SHX,0
6306,19960821,MV.MGT2.--.SHZ,0
6307,19960821,MV.MHRE.--.SHZ,0
6308,19960821,MV.MSPT.--.SHZ,0
6309,19960821,MV.MGHZ.--.SHZ,0
6310,19960821,MV.MHRN.--.SHX,0
6311,19960821,MV.MWHT.--.SHZ,0
6312,19960821,MV.MVPN.--.SHY,0
6313,19960821,MV.MWH2.--.SHZ,0
6314,19960821,MV.MLGL.--.SHZ,0
6315,19960821,MV.MCHT.--.SHZ,0
6316,19960821,MV.MHRV.--.SHZ,0
6317,19960821,MV.MHRE.--.SHX,0
6318,19960822,MV.MCPZ.--.SHZ,0
6319,19960822,MV.MVPV.--.SHZ,0
6320,19960822,MV.MVPE.--.SHX,0
6321,19960822,MV.MHRV.--.SHY,0
6322,19960822,MV.MBET.--.SHZ,0
6323,19960822,MV.MSSZ.--.SHZ,0
6324,19960822,MV.MHRN.--.SHY,0
6325,19960822,MV.MLGT.--.SHZ,0
6326,19960822,MV.MRYT.--.SHZ,0
6327,19960822,MV.MSSE.--.SHX,0
6328,19960822,MV.MCPN.--.SHY,0
6329,19960822,MV.MCPT.--.SHZ,0
6330,19960822,MV.MSSN.--.SHY,0
6331,19960822,MV.MGAT.--.SHZ,0
6332,19960822,MV.MCPE.--.SHX,0
6333,19960822,MV.MGT2.--.SHZ,0
6334,19960822,MV.MHRE.--.SHZ,0
6335,19960822,MV.MSPT.--.SHZ,0
6336,19960822,MV.MGHZ.--.SHZ,0
6337,19960822,MV.MHRN.--.SHX,0
6338,19960822,MV.MWHT.--.SHZ,0
6339,19960822,MV.MVPN.--.SHY,0
6340,19960822,MV.MWH2.--.SHZ,0
6341,19960822,MV.MLGL.--.SHZ,0
6342,19960822,MV.MCHT.--.SHZ,0
6343,19960822,MV.MHRV.--.SHZ,0
6344,19960822,MV.MHRE.--.SHX,0
6345,19960823,MV.MCPZ.--.SHZ,0
6346,19960823,MV.MVPV.--.SHZ,0
6347,19960823,MV.MVPE.--.SHX,0
6348,19960823,MV.MHRV.--.SHY,0
6349,19960823,MV.MBET.--.SHZ,0
6350,19960823,MV.MSSZ.--.SHZ,0
6351,19960823,MV.MHRN.--.SHY,0
6352,19960823,MV.MLGT.--.SHZ,0
6353,19960823,MV.MRYT.--.SHZ,0
6354,19960823,MV.MSSE.--.SHX,0
6355,19960823,MV.MCPN.--.SHY,0
6356,19960823,MV.MCPT.--.SHZ,0
6357,19960823,MV.MSSN.--.SHY,0
6358,19960823,MV.MGAT.--.SHZ,0
6359,19960823,MV.MCPE.--.SHX,0
6360,19960823,MV.MGT2.--.SHZ,0
6361,19960823,MV.MHRE.--.SHZ,0
6362,19960823,MV.MSPT.--.SHZ,0
6363,19960823,MV.MGHZ.--.SHZ,0
6364,19960823,MV.MHRN.--.SHX,0
6365,19960823,MV.MWHT.--.SHZ,0
6366,19960823,MV.MVPN.--.SHY,0
6367,19960823,MV.MWH2.--.SHZ,0
6368,19960823,MV.MLGL.--.SHZ,0
6369,19960823,MV.MCHT.--.SHZ,0
6370,19960823,MV.MHRV.--.SHZ,0
6371,19960823,MV.MHRE.--.SHX,0
6372,19960824,MV.MCPZ.--.SHZ,0
6373,19960824,MV.MVPV.--.SHZ,0
6374,19960824,MV.MVPE.--.SHX,0
6375,19960824,MV.MHRV.--.SHY,0
6376,19960824,MV.MBET.--.SHZ,0
6377,19960824,MV.MSSZ.--.SHZ,0
6378,19960824,MV.MHRN.--.SHY,0
6379,19960824,MV.MLGT.--.SHZ,0
6380,19960824,MV.MRYT.--.SHZ,0
6381,19960824,MV.MSSE.--.SHX,0
6382,19960824,MV.MCPN.--.SHY,0
6383,19960824,MV.MCPT.--.SHZ,0
6384,19960824,MV.MSSN.--.SHY,0
6385,19960824,MV.MGAT.--.SHZ,0
6386,19960824,MV.MCPE.--.SHX,0
6387,19960824,MV.MGT2.--.SHZ,0
6388,19960824,MV.MHRE.--.SHZ,0
6389,19960824,MV.MSPT.--.SHZ,0
6390,19960824,MV.MGHZ.--.SHZ,0
6391,19960824,MV.MHRN.--.SHX,0
6392,19960824,MV.MWHT.--.SHZ,0
6393,19960824,MV.MVPN.--.SHY,0
6394,19960824,MV.MWH2.--.SHZ,0
6395,19960824,MV.MLGL.--.SHZ,0
6396,19960824,MV.MCHT.--.SHZ,0
6397,19960824,MV.MHRV.--.SHZ,0
6398,19960824,MV.MHRE.--.SHX,0
6399,19960825,MV.MCPZ.--.SHZ,0
6400,19960825,MV.MVPV.--.SHZ,0
6401,19960825,MV.MVPE.--.SHX,0
6402,19960825,MV.MHRV.--.SHY,0
6403,19960825,MV.MBET.--.SHZ,0
6404,19960825,MV.MSSZ.--.SHZ,0
6405,19960825,MV.MHRN.--.SHY,0
6406,19960825,MV.MLGT.--.SHZ,0
6407,19960825,MV.MRYT.--.SHZ,0
6408,19960825,MV.MSSE.--.SHX,0
6409,19960825,MV.MCPN.--.SHY,0
6410,19960825,MV.MCPT.--.SHZ,0
6411,19960825,MV.MSSN.--.SHY,0
6412,19960825,MV.MGAT.--.SHZ,0
6413,19960825,MV.MCPE.--.SHX,0
6414,19960825,MV.MGT2.--.SHZ,0
6415,19960825,MV.MHRE.--.SHZ,0
6416,19960825,MV.MSPT.--.SHZ,0
6417,19960825,MV.MGHZ.--.SHZ,0
6418,19960825,MV.MHRN.--.SHX,0
6419,19960825,MV.MWHT.--.SHZ,0
6420,19960825,MV.MVPN.--.SHY,0
6421,19960825,MV.MWH2.--.SHZ,0
6422,19960825,MV.MLGL.--.SHZ,0
6423,19960825,MV.MCHT.--.SHZ,0
6424,19960825,MV.MHRV.--.SHZ,0
6425,19960825,MV.MHRE.--.SHX,0
6426,19960826,MV.MCPZ.--.SHZ,0
6427,19960826,MV.MVPV.--.SHZ,0
6428,19960826,MV.MVPE.--.SHX,0
6429,19960826,MV.MHRV.--.SHY,0
6430,19960826,MV.MBET.--.SHZ,0
6431,19960826,MV.MSSZ.--.SHZ,0
6432,19960826,MV.MHRN.--.SHY,0
6433,19960826,MV.MLGT.--.SHZ,0
6434,19960826,MV.MRYT.--.SHZ,0
6435,19960826,MV.MSSE.--.SHX,0
6436,19960826,MV.MCPN.--.SHY,0
6437,19960826,MV.MCPT.--.SHZ,0
6438,19960826,MV.MSSN.--.SHY,0
6439,19960826,MV.MGAT.--.SHZ,0
6440,19960826,MV.MCPE.--.SHX,0
6441,19960826,MV.MGT2.--.SHZ,0
6442,19960826,MV.MHRE.--.SHZ,0
6443,19960826,MV.MSPT.--.SHZ,0
6444,19960826,MV.MGHZ.--.SHZ,0
6445,19960826,MV.MHRN.--.SHX,0
6446,19960826,MV.MWHT.--.SHZ,0
6447,19960826,MV.MVPN.--.SHY,0
6448,19960826,MV.MWH2.--.SHZ,0
6449,19960826,MV.MLGL.--.SHZ,0
6450,19960826,MV.MCHT.--.SHZ,0
6451,19960826,MV.MHRV.--.SHZ,0
6452,19960826,MV.MHRE.--.SHX,0
6453,19960827,MV.MCPZ.--.SHZ,0
6454,19960827,MV.MVPV.--.SHZ,0
6455,19960827,MV.MVPE.--.SHX,0
6456,19960827,MV.MHRV.--.SHY,0
6457,19960827,MV.MBET.--.SHZ,0
6458,19960827,MV.MSSZ.--.SHZ,0
6459,19960827,MV.MHRN.--.SHY,0
6460,19960827,MV.MLGT.--.SHZ,0
6461,19960827,MV.MRYT.--.SHZ,0
6462,19960827,MV.MSSE.--.SHX,0
6463,19960827,MV.MCPN.--.SHY,0
6464,19960827,MV.MCPT.--.SHZ,0
6465,19960827,MV.MSSN.--.SHY,0
6466,19960827,MV.MGAT.--.SHZ,0
6467,19960827,MV.MCPE.--.SHX,0
6468,19960827,MV.MGT2.--.SHZ,0
6469,19960827,MV.MHRE.--.SHZ,0
6470,19960827,MV.MSPT.--.SHZ,0
6471,19960827,MV.MGHZ.--.SHZ,0
6472,19960827,MV.MHRN.--.SHX,0
6473,19960827,MV.MWHT.--.SHZ,0
6474,19960827,MV.MVPN.--.SHY,0
6475,19960827,MV.MWH2.--.SHZ,0
6476,19960827,MV.MLGL.--.SHZ,0
6477,19960827,MV.MCHT.--.SHZ,0
6478,19960827,MV.MHRV.--.SHZ,0
6479,19960827,MV.MHRE.--.SHX,0
6480,19960828,MV.MCPZ.--.SHZ,0
6481,19960828,MV.MVPV.--.SHZ,0
6482,19960828,MV.MVPE.--.SHX,0
6483,19960828,MV.MHRV.--.SHY,0
6484,19960828,MV.MBET.--.SHZ,0
6485,19960828,MV.MSSZ.--.SHZ,0
6486,19960828,MV.MHRN.--.SHY,0
6487,19960828,MV.MLGT.--.SHZ,0
6488,19960828,MV.MRYT.--.SHZ,0
6489,19960828,MV.MSSE.--.SHX,0
6490,19960828,MV.MCPN.--.SHY,0
6491,19960828,MV.MCPT.--.SHZ,0
6492,19960828,MV.MSSN.--.SHY,0
6493,19960828,MV.MGAT.--.SHZ,0
6494,19960828,MV.MCPE.--.SHX,0
6495,19960828,MV.MGT2.--.SHZ,0
6496,19960828,MV.MHRE.--.SHZ,0
6497,19960828,MV.MSPT.--.SHZ,0
6498,19960828,MV.MGHZ.--.SHZ,0
6499,19960828,MV.MHRN.--.SHX,0
6500,19960828,MV.MWHT.--.SHZ,0
6501,19960828,MV.MVPN.--.SHY,0
6502,19960828,MV.MWH2.--.SHZ,0
6503,19960828,MV.MLGL.--.SHZ,0
6504,19960828,MV.MCHT.--.SHZ,0
6505,19960828,MV.MHRV.--.SHZ,0
6506,19960828,MV.MHRE.--.SHX,0
6507,19960829,MV.MCPZ.--.SHZ,0
6508,19960829,MV.MVPV.--.SHZ,0
6509,19960829,MV.MVPE.--.SHX,0
6510,19960829,MV.MHRV.--.SHY,0
6511,19960829,MV.MBET.--.SHZ,0
6512,19960829,MV.MSSZ.--.SHZ,0
6513,19960829,MV.MHRN.--.SHY,0
6514,19960829,MV.MLGT.--.SHZ,0
6515,19960829,MV.MRYT.--.SHZ,0
6516,19960829,MV.MSSE.--.SHX,0
6517,19960829,MV.MCPN.--.SHY,0
6518,19960829,MV.MCPT.--.SHZ,0
6519,19960829,MV.MSSN.--.SHY,0
6520,19960829,MV.MGAT.--.SHZ,0
6521,19960829,MV.MCPE.--.SHX,0
6522,19960829,MV.MGT2.--.SHZ,0
6523,19960829,MV.MHRE.--.SHZ,0
6524,19960829,MV.MSPT.--.SHZ,0
6525,19960829,MV.MGHZ.--.SHZ,0
6526,19960829,MV.MHRN.--.SHX,0
6527,19960829,MV.MWHT.--.SHZ,0
6528,19960829,MV.MVPN.--.SHY,0
6529,19960829,MV.MWH2.--.SHZ,0
6530,19960829,MV.MLGL.--.SHZ,0
6531,19960829,MV.MCHT.--.SHZ,0
6532,19960829,MV.MHRV.--.SHZ,0
6533,19960829,MV.MHRE.--.SHX,0
6534,19960830,MV.MCPZ.--.SHZ,0
6535,19960830,MV.MVPV.--.SHZ,0
6536,19960830,MV.MVPE.--.SHX,0
6537,19960830,MV.MHRV.--.SHY,0
6538,19960830,MV.MBET.--.SHZ,0
6539,19960830,MV.MSSZ.--.SHZ,0
6540,19960830,MV.MHRN.--.SHY,0
6541,19960830,MV.MLGT.--.SHZ,0
6542,19960830,MV.MRYT.--.SHZ,0
6543,19960830,MV.MSSE.--.SHX,0
6544,19960830,MV.MCPN.--.SHY,0
6545,19960830,MV.MCPT.--.SHZ,0
6546,19960830,MV.MSSN.--.SHY,0
6547,19960830,MV.MGAT.--.SHZ,0
6548,19960830,MV.MCPE.--.SHX,0
6549,19960830,MV.MGT2.--.SHZ,0
6550,19960830,MV.MHRE.--.SHZ,0
6551,19960830,MV.MSPT.--.SHZ,0
6552,19960830,MV.MGHZ.--.SHZ,0
6553,19960830,MV.MHRN.--.SHX,0
6554,19960830,MV.MWHT.--.SHZ,0
6555,19960830,MV.MVPN.--.SHY,0
6556,19960830,MV.MWH2.--.SHZ,0
6557,19960830,MV.MLGL.--.SHZ,0
6558,19960830,MV.MCHT.--.SHZ,0
6559,19960830,MV.MHRV.--.SHZ,0
6560,19960830,MV.MHRE.--.SHX,0
6561,19960831,MV.MCPZ.--.SHZ,0
6562,19960831,MV.MVPV.--.SHZ,0
6563,19960831,MV.MVPE.--.SHX,0
6564,19960831,MV.MHRV.--.SHY,0
6565,19960831,MV.MBET.--.SHZ,0
6566,19960831,MV.MSSZ.--.SHZ,0
6567,19960831,MV.MHRN.--.SHY,0
6568,19960831,MV.MLGT.--.SHZ,0
6569,19960831,MV.MRYT.--.SHZ,0
6570,19960831,MV.MSSE.--.SHX,0
6571,19960831,MV.MCPN.--.SHY,0
6572,19960831,MV.MCPT.--.SHZ,0
6573,19960831,MV.MSSN.--.SHY,0
6574,19960831,MV.MGAT.--.SHZ,0
6575,19960831,MV.MCPE.--.SHX,0
6576,19960831,MV.MGT2.--.SHZ,0
6577,19960831,MV.MHRE.--.SHZ,0
6578,19960831,MV.MSPT.--.SHZ,0
6579,19960831,MV.MGHZ.--.SHZ,0
6580,19960831,MV.MHRN.--.SHX,0
6581,19960831,MV.MWHT.--.SHZ,0
6582,19960831,MV.MVPN.--.SHY,0
6583,19960831,MV.MWH2.--.SHZ,0
6584,19960831,MV.MLGL.--.SHZ,0
6585,19960831,MV.MCHT.--.SHZ,0
6586,19960831,MV.MHRV.--.SHZ,0
6587,19960831,MV.MHRE.--.SHX,0
6588,19960901,MV.MCPZ.--.SHZ,177
6589,19960901,MV.MVPV.--.SHZ,0
6590,19960901,MV.MVPE.--.SHX,0
6591,19960901,MV.MHRV.--.SHY,177
6592,19960901,MV.MBET.--.SHZ,177
6593,19960901,MV.MSSZ.--.SHZ,0
6594,19960901,MV.MHRN.--.SHY,0
6595,19960901,MV.MLGT.--.SHZ,177
6596,19960901,MV.MRYT.--.SHZ,177
6597,19960901,MV.MSSE.--.SHX,0
6598,19960901,MV.MCPN.--.SHY,177
6599,19960901,MV.MCPT.--.SHZ,0
6600,19960901,MV.MSSN.--.SHY,0
6601,19960901,MV.MGAT.--.SHZ,177
6602,19960901,MV.MCPE.--.SHX,177
6603,19960901,MV.MGT2.--.SHZ,0
6604,19960901,MV.MHRE.--.SHZ,177
6605,19960901,MV.MSPT.--.SHZ,177
6606,19960901,MV.MGHZ.--.SHZ,177
6607,19960901,MV.MHRN.--.SHX,177
6608,19960901,MV.MWHT.--.SHZ,0
6609,19960901,MV.MVPN.--.SHY,0
6610,19960901,MV.MWH2.--.SHZ,177
6611,19960901,MV.MLGL.--.SHZ,177
6612,19960901,MV.MCHT.--.SHZ,0
6613,19960901,MV.MHRV.--.SHZ,0
6614,19960901,MV.MHRE.--.SHX,0
6615,19960902,MV.MCPZ.--.SHZ,130
6616,19960902,MV.MVPV.--.SHZ,0
6617,19960902,MV.MVPE.--.SHX,0
6618,19960902,MV.MHRV.--.SHY,130
6619,19960902,MV.MBET.--.SHZ,130
6620,19960902,MV.MSSZ.--.SHZ,0
6621,19960902,MV.MHRN.--.SHY,0
6622,19960902,MV.MLGT.--.SHZ,130
6623,19960902,MV.MRYT.--.SHZ,130
6624,19960902,MV.MSSE.--.SHX,0
6625,19960902,MV.MCPN.--.SHY,130
6626,19960902,MV.MCPT.--.SHZ,0
6627,19960902,MV.MSSN.--.SHY,0
6628,19960902,MV.MGAT.--.SHZ,130
6629,19960902,MV.MCPE.--.SHX,130
6630,19960902,MV.MGT2.--.SHZ,0
6631,19960902,MV.MHRE.--.SHZ,130
6632,19960902,MV.MSPT.--.SHZ,130
6633,19960902,MV.MGHZ.--.SHZ,130
6634,19960902,MV.MHRN.--.SHX,130
6635,19960902,MV.MWHT.--.SHZ,0
6636,19960902,MV.MVPN.--.SHY,0
6637,19960902,MV.MWH2.--.SHZ,130
6638,19960902,MV.MLGL.--.SHZ,130
6639,19960902,MV.MCHT.--.SHZ,0
6640,19960902,MV.MHRV.--.SHZ,0
6641,19960902,MV.MHRE.--.SHX,0
6642,19960903,MV.MCPZ.--.SHZ,219
6643,19960903,MV.MVPV.--.SHZ,0
6644,19960903,MV.MVPE.--.SHX,0
6645,19960903,MV.MHRV.--.SHY,219
6646,19960903,MV.MBET.--.SHZ,219
6647,19960903,MV.MSSZ.--.SHZ,0
6648,19960903,MV.MHRN.--.SHY,0
6649,19960903,MV.MLGT.--.SHZ,219
6650,19960903,MV.MRYT.--.SHZ,219
6651,19960903,MV.MSSE.--.SHX,0
6652,19960903,MV.MCPN.--.SHY,219
6653,19960903,MV.MCPT.--.SHZ,0
6654,19960903,MV.MSSN.--.SHY,0
6655,19960903,MV.MGAT.--.SHZ,219
6656,19960903,MV.MCPE.--.SHX,219
6657,19960903,MV.MGT2.--.SHZ,0
6658,19960903,MV.MHRE.--.SHZ,219
6659,19960903,MV.MSPT.--.SHZ,219
6660,19960903,MV.MGHZ.--.SHZ,219
6661,19960903,MV.MHRN.--.SHX,219
6662,19960903,MV.MWHT.--.SHZ,0
6663,19960903,MV.MVPN.--.SHY,0
6664,19960903,MV.MWH2.--.SHZ,219
6665,19960903,MV.MLGL.--.SHZ,219
6666,19960903,MV.MCHT.--.SHZ,0
6667,19960903,MV.MHRV.--.SHZ,0
6668,19960903,MV.MHRE.--.SHX,0
6669,19960904,MV.MCPZ.--.SHZ,89
6670,19960904,MV.MVPV.--.SHZ,0
6671,19960904,MV.MVPE.--.SHX,0
6672,19960904,MV.MHRV.--.SHY,89
6673,19960904,MV.MBET.--.SHZ,89
6674,19960904,MV.MSSZ.--.SHZ,0
6675,19960904,MV.MHRN.--.SHY,0
6676,19960904,MV.MLGT.--.SHZ,89
6677,19960904,MV.MRYT.--.SHZ,89
6678,19960904,MV.MSSE.--.SHX,0
6679,19960904,MV.MCPN.--.SHY,89
6680,19960904,MV.MCPT.--.SHZ,0
6681,19960904,MV.MSSN.--.SHY,0
6682,19960904,MV.MGAT.--.SHZ,89
6683,19960904,MV.MCPE.--.SHX,89
6684,19960904,MV.MGT2.--.SHZ,0
6685,19960904,MV.MHRE.--.SHZ,89
6686,19960904,MV.MSPT.--.SHZ,89
6687,19960904,MV.MGHZ.--.SHZ,89
6688,19960904,MV.MHRN.--.SHX,89
6689,19960904,MV.MWHT.--.SHZ,0
6690,19960904,MV.MVPN.--.SHY,0
6691,19960904,MV.MWH2.--.SHZ,89
6692,19960904,MV.MLGL.--.SHZ,89
6693,19960904,MV.MCHT.--.SHZ,0
6694,19960904,MV.MHRV.--.SHZ,0
6695,19960904,MV.MHRE.--.SHX,0
6696,19960905,MV.MCPZ.--.SHZ,187
6697,19960905,MV.MVPV.--.SHZ,0
6698,19960905,MV.MVPE.--.SHX,0
6699,19960905,MV.MHRV.--.SHY,187
6700,19960905,MV.MBET.--.SHZ,182
6701,19960905,MV.MSSZ.--.SHZ,0
6702,19960905,MV.MHRN.--.SHY,0
6703,19960905,MV.MLGT.--.SHZ,187
6704,19960905,MV.MRYT.--.SHZ,187
6705,19960905,MV.MSSE.--.SHX,0
6706,19960905,MV.MCPN.--.SHY,187
6707,19960905,MV.MCPT.--.SHZ,0
6708,19960905,MV.MSSN.--.SHY,0
6709,19960905,MV.MGAT.--.SHZ,187
6710,19960905,MV.MCPE.--.SHX,187
6711,19960905,MV.MGT2.--.SHZ,0
6712,19960905,MV.MHRE.--.SHZ,187
6713,19960905,MV.MSPT.--.SHZ,187
6714,19960905,MV.MGHZ.--.SHZ,187
6715,19960905,MV.MHRN.--.SHX,187
6716,19960905,MV.MWHT.--.SHZ,0
6717,19960905,MV.MVPN.--.SHY,0
6718,19960905,MV.MWH2.--.SHZ,187
6719,19960905,MV.MLGL.--.SHZ,186
6720,19960905,MV.MCHT.--.SHZ,0
6721,19960905,MV.MHRV.--.SHZ,0
6722,19960905,MV.MHRE.--.SHX,0
6723,19960906,MV.MCPZ.--.SHZ,87
6724,19960906,MV.MVPV.--.SHZ,0
6725,19960906,MV.MVPE.--.SHX,0
6726,19960906,MV.MHRV.--.SHY,87
6727,19960906,MV.MBET.--.SHZ,73
6728,19960906,MV.MSSZ.--.SHZ,0
6729,19960906,MV.MHRN.--.SHY,0
6730,19960906,MV.MLGT.--.SHZ,87
6731,19960906,MV.MRYT.--.SHZ,87
6732,19960906,MV.MSSE.--.SHX,0
6733,19960906,MV.MCPN.--.SHY,87
6734,19960906,MV.MCPT.--.SHZ,0
6735,19960906,MV.MSSN.--.SHY,0
6736,19960906,MV.MGAT.--.SHZ,87
6737,19960906,MV.MCPE.--.SHX,87
6738,19960906,MV.MGT2.--.SHZ,0
6739,19960906,MV.MHRE.--.SHZ,87
6740,19960906,MV.MSPT.--.SHZ,87
6741,19960906,MV.MGHZ.--.SHZ,87
6742,19960906,MV.MHRN.--.SHX,87
6743,19960906,MV.MWHT.--.SHZ,0
6744,19960906,MV.MVPN.--.SHY,0
6745,19960906,MV.MWH2.--.SHZ,87
6746,19960906,MV.MLGL.--.SHZ,87
6747,19960906,MV.MCHT.--.SHZ,0
6748,19960906,MV.MHRV.--.SHZ,0
6749,19960906,MV.MHRE.--.SHX,0
6750,19960907,MV.MCPZ.--.SHZ,0
6751,19960907,MV.MVPV.--.SHZ,0
6752,19960907,MV.MVPE.--.SHX,0
6753,19960907,MV.MHRV.--.SHY,0
6754,19960907,MV.MBET.--.SHZ,0
6755,19960907,MV.MSSZ.--.SHZ,0
6756,19960907,MV.MHRN.--.SHY,0
6757,19960907,MV.MLGT.--.SHZ,0
6758,19960907,MV.MRYT.--.SHZ,0
6759,19960907,MV.MSSE.--.SHX,0
6760,19960907,MV.MCPN.--.SHY,0
6761,19960907,MV.MCPT.--.SHZ,0
6762,19960907,MV.MSSN.--.SHY,0
6763,19960907,MV.MGAT.--.SHZ,0
6764,19960907,MV.MCPE.--.SHX,0
6765,19960907,MV.MGT2.--.SHZ,0
6766,19960907,MV.MHRE.--.SHZ,0
6767,19960907,MV.MSPT.--.SHZ,0
6768,19960907,MV.MGHZ.--.SHZ,0
6769,19960907,MV.MHRN.--.SHX,0
6770,19960907,MV.MWHT.--.SHZ,0
6771,19960907,MV.MVPN.--.SHY,0
6772,19960907,MV.MWH2.--.SHZ,0
6773,19960907,MV.MLGL.--.SHZ,0
6774,19960907,MV.MCHT.--.SHZ,0
6775,19960907,MV.MHRV.--.SHZ,0
6776,19960907,MV.MHRE.--.SHX,0
6777,19960908,MV.MCPZ.--.SHZ,97
6778,19960908,MV.MVPV.--.SHZ,0
6779,19960908,MV.MVPE.--.SHX,0
6780,19960908,MV.MHRV.--.SHY,97
6781,19960908,MV.MBET.--.SHZ,97
6782,19960908,MV.MSSZ.--.SHZ,0
